scientific_name,common_name,source_db,source_url,taxon_id
Pinus sylvestris,,GBIF,https://www.gbif.org/species/5285637,5285637
Acacia nuperrima,,GBIF,https://www.gbif.org/species/2980107,2980107
Salvia atropatana,,GBIF,https://www.gbif.org/species/3884587,3884587
Zingiber zerumbet,Bitter ginger,GBIF,https://www.gbif.org/species/2757108,2757108
Hedychium coccineum,red ginger-lily,GBIF,https://www.gbif.org/species/2758716,2758716
Hedychium flavescens,Yellow ginger,GBIF,https://www.gbif.org/species/2758601,2758601
Piper longum,Indian long pepper,GBIF,https://www.gbif.org/species/3086338,3086338
Annona cherimolia,,GBIF,https://www.gbif.org/species/5541654,5541654
Annona reticulata,Custard Apple,GBIF,https://www.gbif.org/species/5407123,5407123
Santolina chamaecyparissus,Lavender Cotton,GBIF,https://www.gbif.org/species/3125933,3125933
Pittosporum viridiflorum,Cape cheesewood,GBIF,https://www.gbif.org/species/2986302,2986302
Croton flavens,Hoggabush,GBIF,https://www.gbif.org/species/3057734,3057734
Pinus laricio,,GBIF,https://www.gbif.org/species/10875159,10875159
Citrus aurantium,Seville orange,GBIF,https://www.gbif.org/species/8077391,8077391
Lallemantia peltata,Lion's heart,GBIF,https://www.gbif.org/species/5341502,5341502
Cerastium candidissimum,Greek Snow-In-Summer,GBIF,https://www.gbif.org/species/3812924,3812924
Eugenia speciosa,,GBIF,https://www.gbif.org/species/5416629,5416629
Cassinia quinquefaria,,GBIF,https://www.gbif.org/species/5390409,5390409
Croton cajucara,,GBIF,https://www.gbif.org/species/3060105,3060105
Persea americana,Avocado,GBIF,https://www.gbif.org/species/3034046,3034046
Persea schiedeana,coyo,GBIF,https://www.gbif.org/species/3034058,3034058
Hernandia bivalvis,greasenut,GBIF,https://www.gbif.org/species/3685464,3685464
Hernandia albiflora,,GBIF,https://www.gbif.org/species/3685332,3685332
Gyrocarpus americanus,Coolamon-tree,GBIF,https://www.gbif.org/species/7326414,7326414
Hernandia nymphaeifolia,sea hearse,GBIF,https://www.gbif.org/species/3685338,3685338
Achillea tenuifolia,,GBIF,https://www.gbif.org/species/7546541,7546541
Xeranthemum annuum,Immortelle,GBIF,https://www.gbif.org/species/7956743,7956743
Petroselinum crispum,Garden Parsley,GBIF,https://www.gbif.org/species/7828157,7828157
Carum carvi,Caraway,GBIF,https://www.gbif.org/species/3034714,3034714
Xylopia aromatica,,GBIF,https://www.gbif.org/species/3157126,3157126
Cedrus libani,Cedar of Lebanon,GBIF,https://www.gbif.org/species/5284682,5284682
Murraya koenigii,Curryleaftree,GBIF,https://www.gbif.org/species/5421333,5421333
Pilocarpus jaborandi,jaborandi,GBIF,https://www.gbif.org/species/3190420,3190420
Achillea chrysocoma,,GBIF,https://www.gbif.org/species/3120012,3120012
Thymus richardii,,GBIF,https://www.gbif.org/species/7306705,7306705
Baccharis coridifolia,Romerillo,GBIF,https://www.gbif.org/species/3129366,3129366
Artemisia diffusa,,GBIF,https://www.gbif.org/species/3121174,3121174
Artemisia deserti,,GBIF,https://www.gbif.org/species/3121641,3121641
Marsypianthes chamaedrys,Ortela,GBIF,https://www.gbif.org/species/2926970,2926970
Cassinia laevis,coughbush,GBIF,https://www.gbif.org/species/8298979,8298979
Sideritis congesta,,GBIF,https://www.gbif.org/species/3891788,3891788
Teucrium arduini,,GBIF,https://www.gbif.org/species/7465222,7465222
Teucrium polium,Kısa mahmut,GBIF,https://www.gbif.org/species/3887764,3887764
Teucrium scordium,,GBIF,https://www.gbif.org/species/7945074,7945074
Teucrium botrys,Cut-leaved Germander,GBIF,https://www.gbif.org/species/2926903,2926903
Artemisia dracunculus,False Tarragon,GBIF,https://www.gbif.org/species/3121581,3121581
Thymus carnosus,,GBIF,https://www.gbif.org/species/5607503,5607503
Aeollanthus suaveolens,,GBIF,https://www.gbif.org/species/8274291,8274291
Dracocephalum aucheri,,GBIF,https://www.gbif.org/species/3903279,3903279
Nepeta heliotropifolia,,GBIF,https://www.gbif.org/species/5610461,5610461
Achillea goniocephala,,GBIF,https://www.gbif.org/species/3120353,3120353
Mikania paranensis,,GBIF,https://www.gbif.org/species/5398419,5398419
Mikania burchellii,,GBIF,https://www.gbif.org/species/5398472,5398472
Mikania micrantha,Chinese creeper,GBIF,https://www.gbif.org/species/5398421,5398421
Mikania glomerata,,GBIF,https://www.gbif.org/species/7337157,7337157
Microglossa pyrrhopappa,,GBIF,https://www.gbif.org/species/5698296,5698296
Stachys officinalis,,GBIF,https://www.gbif.org/species/7777194,7777194
Artemisia barrelieri,,GBIF,https://www.gbif.org/species/3120786,3120786
Salvia aethiopis,African Sage,GBIF,https://www.gbif.org/species/2927030,2927030
Salvia verticillata,Lilac Sage,GBIF,https://www.gbif.org/species/2926995,2926995
Nepeta glomerulosa,,GBIF,https://www.gbif.org/species/7309240,7309240
Prostanthera staurophylla,,GBIF,https://www.gbif.org/species/3893701,3893701
Espeletia batata,,GBIF,https://www.gbif.org/species/3105111,3105111
Teucrium carolipaui,,GBIF,https://www.gbif.org/species/7308668,7308668
Pulicaria glutinosa,,GBIF,https://www.gbif.org/species/3095597,3095597
Origanum scabrum,,GBIF,https://www.gbif.org/species/3893971,3893971
Origanum calcaratum,,GBIF,https://www.gbif.org/species/3895180,3895180
Cunila spicata,,GBIF,https://www.gbif.org/species/5610927,5610927
Achillea filipendulina,Fern-leaf Yarrow,GBIF,https://www.gbif.org/species/3120284,3120284
Achillea talagonica,,GBIF,https://www.gbif.org/species/3120211,3120211
Achillea vermicularis,,GBIF,https://www.gbif.org/species/3120049,3120049
Cynara cardunculus,Cardoon,GBIF,https://www.gbif.org/species/3112364,3112364
Myristica fragrans,Nutmeg,GBIF,https://www.gbif.org/species/5406817,5406817
Melaleuca leucadendra,Cajeput,GBIF,https://www.gbif.org/species/5415976,5415976
Guarea macrophylla,,GBIF,https://www.gbif.org/species/7271393,7271393
Porophyllum ruderale,Yerba Porosa,GBIF,https://www.gbif.org/species/3103948,3103948
Artemisia judaica,,GBIF,https://www.gbif.org/species/3120789,3120789
Brassica oleracea,Cabbage,GBIF,https://www.gbif.org/species/3042845,3042845
Thapsia garganica,,GBIF,https://www.gbif.org/species/6026849,6026849
Teucrium stocksianum,,GBIF,https://www.gbif.org/species/7308003,7308003
Satureja boissieri,,GBIF,https://www.gbif.org/species/8283529,8283529
Helichrysum bracteiferum,,GBIF,https://www.gbif.org/species/3131486,3131486
Helichrysum cordifolium,,GBIF,https://www.gbif.org/species/3131558,3131558
Philodendron imbe,philodendron,GBIF,https://www.gbif.org/species/3604785,3604785
Siparuna guianensis,,GBIF,https://www.gbif.org/species/7264535,7264535
Rubus ulmifolius,Elmleaf blackberry,GBIF,https://www.gbif.org/species/2996929,2996929
Siparuna thecaphora,,GBIF,https://www.gbif.org/species/3782358,3782358
Salvia pomifera,,GBIF,https://www.gbif.org/species/3891602,3891602
Aframomum citratum,,GBIF,https://www.gbif.org/species/2758845,2758845
Aframomum letestuanum,,GBIF,https://www.gbif.org/species/2758852,2758852
Lavandula latifolia,Broad-leaved Lavender,GBIF,https://www.gbif.org/species/2927304,2927304
Athrotaxis cupressoides,Pencil Pine,GBIF,https://www.gbif.org/species/2684870,2684870
Athrotaxis selaginoides,King Billy,GBIF,https://www.gbif.org/species/2684865,2684865
Echinophora cinerea,,GBIF,https://www.gbif.org/species/5538775,5538775
Thymus pubescens,,GBIF,https://www.gbif.org/species/7306773,7306773
Cordia nitida,,GBIF,https://www.gbif.org/species/7666343,7666343
Artemisia aucheri,,GBIF,https://www.gbif.org/species/3121280,3121280
Pitaviaster haplophyllus,,GBIF,https://www.gbif.org/species/3836868,3836868
Cinnamomum aureofulvum,,GBIF,https://www.gbif.org/species/7367440,7367440
Thymus fedtschenkoi,,GBIF,https://www.gbif.org/species/7307424,7307424
Eugenia bacopari,,GBIF,https://www.gbif.org/species/5417149,5417149
Eugenia joenssonii,,GBIF,https://www.gbif.org/species/5416428,5416428
Eugenia catharinensis,,GBIF,https://www.gbif.org/species/5417767,5417767
Eugenia dimorpha,,GBIF,https://www.gbif.org/species/5416575,5416575
Eugenia burkartiana,,GBIF,https://www.gbif.org/species/5418165,5418165
Protium spruceanum,,GBIF,https://www.gbif.org/species/3993127,3993127
Neolitsea brassii,,GBIF,https://www.gbif.org/species/4180211,4180211
Neolitsea dealbata,,GBIF,https://www.gbif.org/species/4180000,4180000
Neolitsea australiensis,,GBIF,https://www.gbif.org/species/4180265,4180265
Dictamnus albus,Burningbush,GBIF,https://www.gbif.org/species/5421338,5421338
Thymus zygis,Spanish thyme,GBIF,https://www.gbif.org/species/7793938,7793938
Chaerophyllum macrospermum,,GBIF,https://www.gbif.org/species/3641529,3641529
Aniba riparia,,GBIF,https://www.gbif.org/species/4180474,4180474
Oliveria decumbens,,GBIF,https://www.gbif.org/species/5540030,5540030
Cupressus sempervirens,Italian Cypress,GBIF,https://www.gbif.org/species/2684030,2684030
Limnophila chinensis,Finger Grass,GBIF,https://www.gbif.org/species/6033875,6033875
Nicotiana tabacum,Cultivated tobacco,GBIF,https://www.gbif.org/species/2928774,2928774
Maclura pomifera,Osage-Orange,GBIF,https://www.gbif.org/species/2984580,2984580
Salvia aucheri,,GBIF,https://www.gbif.org/species/3884554,3884554
Annona glabra,Monkey Apple,GBIF,https://www.gbif.org/species/5407100,5407100
Polylepis besseri,,GBIF,https://www.gbif.org/species/5370588,5370588
Annona montana,Gottasop,GBIF,https://www.gbif.org/species/5407165,5407165
Eugenia platysema,,GBIF,https://www.gbif.org/species/5417067,5417067
Eugenia uruguayensis,,GBIF,https://www.gbif.org/species/5416332,5416332
Eugenia umbelliflora,,GBIF,https://www.gbif.org/species/5416874,5416874
Eugenia ramboi,,GBIF,https://www.gbif.org/species/5417061,5417061
Eugenia pluriflora,,GBIF,https://www.gbif.org/species/5416719,5416719
Cyperus maculatus,Maculated Sedge,GBIF,https://www.gbif.org/species/2715867,2715867
Zingiber officinale,Garden Ginger,GBIF,https://www.gbif.org/species/2757280,2757280
Zanthoxylum syncarpum,,GBIF,https://www.gbif.org/species/3833922,3833922
Apium graveolens,Celery,GBIF,https://www.gbif.org/species/5371879,5371879
Ducrosia anethifolia,,GBIF,https://www.gbif.org/species/3635646,3635646
Angelica archangelica,Garden Angelica,GBIF,https://www.gbif.org/species/5371808,5371808
Carum copticum,,GBIF,https://www.gbif.org/species/7741980,7741980
Semenovia tragioides,,GBIF,https://www.gbif.org/species/5537920,5537920
Eugenia moraviana,,GBIF,https://www.gbif.org/species/5417892,5417892
Eugenia klappenbachiana,,GBIF,https://www.gbif.org/species/5417213,5417213
Eugenia repanda,,GBIF,https://www.gbif.org/species/5416508,5416508
Heracleum persicum,Persian Hogweed,GBIF,https://www.gbif.org/species/3628745,3628745
Desmos goezeanus,,GBIF,https://www.gbif.org/species/3155121,3155121
Desmos wardianus,,GBIF,https://www.gbif.org/species/3155125,3155125
Myrceugenia miersiana,,GBIF,https://www.gbif.org/species/3185852,3185852
Myrceugenia alpigena,,GBIF,https://www.gbif.org/species/3185795,3185795
Myrceugenia mesomischa,,GBIF,https://www.gbif.org/species/3185637,3185637
Myrceugenia myrcioides,,GBIF,https://www.gbif.org/species/3185702,3185702
Myrceugenia campestris,,GBIF,https://www.gbif.org/species/3185527,3185527
Myrceugenia glaucescens,,GBIF,https://www.gbif.org/species/3185585,3185585
Thymus oblongifolius,,GBIF,https://www.gbif.org/species/7431272,7431272
Pilocarpus spicatus,,GBIF,https://www.gbif.org/species/7269470,7269470
Pinus caribaea,Caribbean pine,GBIF,https://www.gbif.org/species/5285740,5285740
Geranium phaeum,Black-widow,GBIF,https://www.gbif.org/species/2891390,2891390
Geranium macrorrhizum,Bigroot Geranium,GBIF,https://www.gbif.org/species/2891079,2891079
Cunila galioides,,GBIF,https://www.gbif.org/species/7309543,7309543
Salvia tomentosa,,GBIF,https://www.gbif.org/species/3885499,3885499
Salvia brachyodon,,GBIF,https://www.gbif.org/species/3883287,3883287
Lantana indica,,GBIF,https://www.gbif.org/species/7486285,7486285
Pentaceras australe,,GBIF,https://www.gbif.org/species/7860049,7860049
Thymus persicus,,GBIF,https://www.gbif.org/species/5605958,5605958
Teucrium melissoides,,GBIF,https://www.gbif.org/species/3895299,3895299
Croton jimenezii,,GBIF,https://www.gbif.org/species/3058571,3058571
Piper mikanianum,,GBIF,https://www.gbif.org/species/7305008,7305008
Citrus latifolia,Bearss lime,GBIF,https://www.gbif.org/species/3831655,3831655
Ruta chalepensis,Fringed Rue,GBIF,https://www.gbif.org/species/3190381,3190381
Tanacetum khorassanicum,,GBIF,https://www.gbif.org/species/8144855,8144855
Ocimum americanum,American Basil,GBIF,https://www.gbif.org/species/2927097,2927097
Monodora myristica,African nutmeg,GBIF,https://www.gbif.org/species/3154077,3154077
Eucalyptus deglupta,Indonesian Gum,GBIF,https://www.gbif.org/species/3176325,3176325
Eucalyptus propinqua,gray gum,GBIF,https://www.gbif.org/species/3176213,3176213
Eucalyptus robusta,Swamp Mahogany,GBIF,https://www.gbif.org/species/3176743,3176743
Pimenta adenoclada,,GBIF,https://www.gbif.org/species/7847407,7847407
Pourouma cecropiifolia,,GBIF,https://www.gbif.org/species/4013508,4013508
Alpinia zerumbet,Shell Ginger,GBIF,https://www.gbif.org/species/5301979,5301979
Hedychium gardnerianum,Himalayan ginger,GBIF,https://www.gbif.org/species/2758700,2758700
Alpinia purpurata,Red Ginger,GBIF,https://www.gbif.org/species/5301960,5301960
Hedychium coronarium,Butterfly-ginger,GBIF,https://www.gbif.org/species/7883492,7883492
Eugenia rocana,,GBIF,https://www.gbif.org/species/5417178,5417178
Perilla frutescens,Beefsteak,GBIF,https://www.gbif.org/species/5341394,5341394
Ferula gummosa,galbanum,GBIF,https://www.gbif.org/species/3034683,3034683
Echinacea purpurea,Eastern Purple Coneflower,GBIF,https://www.gbif.org/species/3150935,3150935
Ononis natrix,Yellow Restharrow,GBIF,https://www.gbif.org/species/2977234,2977234
Hemidesmus indicus,,GBIF,https://www.gbif.org/species/8125676,8125676
Marchesinia mackaii,MacKay's Pouncewort,GBIF,https://www.gbif.org/species/2688877,2688877
Eucalyptus microtheca,Coolabah,GBIF,https://www.gbif.org/species/3176810,3176810
Melaleuca quinquenervia,Broad-leaved Paperbark,GBIF,https://www.gbif.org/species/5415832,5415832
Melaleuca decussata,cross-leaf honey myrtle,GBIF,https://www.gbif.org/species/5416180,5416180
Melaleuca armillaris,Bracelet honey myrtle,GBIF,https://www.gbif.org/species/5415719,5415719
Melaleuca uncinata,broom honey myrtle,GBIF,https://www.gbif.org/species/5416071,5416071
Nepeta pogonosperma,,GBIF,https://www.gbif.org/species/5609908,5609908
Ochrosperma lineare,,GBIF,https://www.gbif.org/species/3186879,3186879
Juniperus cedrus,Canary Islands juniper,GBIF,https://www.gbif.org/species/2684616,2684616
Artemisia campestris,Breckland Mugwort,GBIF,https://www.gbif.org/species/3121461,3121461
Cleome coluteoides,,GBIF,https://www.gbif.org/species/3873338,3873338
Melaleuca teretifolia,,GBIF,https://www.gbif.org/species/5416122,5416122
Rosa abyssinica,,GBIF,https://www.gbif.org/species/3004064,3004064
Calendula officinalis,Calendula,GBIF,https://www.gbif.org/species/5391480,5391480
Pectis oligocephala,,GBIF,https://www.gbif.org/species/5405576,5405576
Artemisia vulgaris,Artemisia,GBIF,https://www.gbif.org/species/3120946,3120946
Eryngium expansum,,GBIF,https://www.gbif.org/species/8269666,8269666
Eryngium vesiculosum,,GBIF,https://www.gbif.org/species/6027289,6027289
Eryngium rostratum,blue eryngo,GBIF,https://www.gbif.org/species/6027363,6027363
Eryngium pandanifolium,,GBIF,https://www.gbif.org/species/6026300,6026300
Zanthoxylum ekmanii,,GBIF,https://www.gbif.org/species/3831433,3831433
Xylopia brasiliensis,,GBIF,https://www.gbif.org/species/3157181,3157181
Seseli tortuosum,,GBIF,https://www.gbif.org/species/7904530,7904530
Artemisia fragrans,,GBIF,https://www.gbif.org/species/8372298,8372298
Cedrela odorata,Barbados-cedar,GBIF,https://www.gbif.org/species/3190511,3190511
Achillea nobilis,,GBIF,https://www.gbif.org/species/3120024,3120024
Santalum album,East Indian sandalwood,GBIF,https://www.gbif.org/species/2889785,2889785
Bixa orellana,,GBIF,https://www.gbif.org/species/2874863,2874863
Stachys lavandulifolia,,GBIF,https://www.gbif.org/species/7306428,7306428
Aniba terminalis,,GBIF,https://www.gbif.org/species/4180290,4180290
Hyptidendron canum,,GBIF,https://www.gbif.org/species/3883587,3883587
Hyptis velutina,,GBIF,https://www.gbif.org/species/7308778,7308778
Eryngium foetidum,Spiritweed,GBIF,https://www.gbif.org/species/3034425,3034425
Achillea pseudoaleppica,Civan perçemi,GBIF,https://www.gbif.org/species/3120402,3120402
Laggera tomentosa,,GBIF,https://www.gbif.org/species/9312778,9312778
Psorothamnus scoparius,broom dalea,GBIF,https://www.gbif.org/species/2940516,2940516
Helichrysum italicum,Curry-plant,GBIF,https://www.gbif.org/species/3131614,3131614
Athamanta sicula,,GBIF,https://www.gbif.org/species/3633322,3633322
Ammoides pusilla,Cerfolium,GBIF,https://www.gbif.org/species/6026523,6026523
Cannabis sativa,Grass,GBIF,https://www.gbif.org/species/5361880,5361880
Piper barbatum,,GBIF,https://www.gbif.org/species/7305835,7305835
Santalum spicatum,Australian Sandalwood,GBIF,https://www.gbif.org/species/3788877,3788877
Psidium cymosum,,GBIF,https://www.gbif.org/species/5420365,5420365
Stachys pilifera,,GBIF,https://www.gbif.org/species/3904759,3904759
Stachys acerosa,,GBIF,https://www.gbif.org/species/3886625,3886625
Ziziphus spina-christi,Christ's-thorn,GBIF,https://www.gbif.org/species/8228089,8228089
Nepeta betonicifolia,,GBIF,https://www.gbif.org/species/7309386,7309386
Dipteryx odorata,Tonka Bean,GBIF,https://www.gbif.org/species/10779983,10779983
Sideritis stricta,,GBIF,https://www.gbif.org/species/3888638,3888638
Sideritis argyrea,,GBIF,https://www.gbif.org/species/3892392,3892392
Sideritis taurica,,GBIF,https://www.gbif.org/species/7307360,7307360
Sideritis hololeuca,,GBIF,https://www.gbif.org/species/3890770,3890770
Sphaerantia discolor,,GBIF,https://www.gbif.org/species/3186968,3186968
Mitrantia bilocularis,,GBIF,https://www.gbif.org/species/3177654,3177654
Ristantia gouldii,,GBIF,https://www.gbif.org/species/3186743,3186743
Ristantia waterhousei,,GBIF,https://www.gbif.org/species/3186742,3186742
Ristantia pachysperma,,GBIF,https://www.gbif.org/species/3186744,3186744
